Date,Settle,Open,High,Low,Volume,Prev. Day Open Interest
2016-06-09,162.0,0.0,0.0,0.0,0.0,0.0
2016-06-10,162.29,0.0,0.0,0.0,0.0,0.0
2016-06-13,162.14,0.0,0.0,0.0,0.0,0.0
2016-06-14,162.64,0.0,0.0,0.0,0.0,0.0
2016-06-15,162.63,0.0,0.0,0.0,0.0,0.0
2016-06-16,162.82,0.0,0.0,0.0,0.0,0.0
2016-06-17,162.87,0.0,0.0,0.0,0.0,0.0
2016-06-20,164.17,164.0,165.08,164.0,1.0,0.0
2016-06-21,164.36,0.0,0.0,0.0,0.0,1.0
2016-06-22,164.15,0.0,0.0,0.0,0.0,1.0
2016-06-23,163.8,163.21,163.21,163.21,1.0,1.0
2016-06-24,165.84,166.99,166.99,166.99,1.0,2.0
2016-06-27,166.54,0.0,0.0,0.0,0.0,2.0
2016-06-28,166.71,166.34,166.34,166.34,1.0,2.0
2016-06-29,166.77,0.0,0.0,0.0,0.0,3.0
2016-06-30,166.62,0.0,0.0,0.0,0.0,3.0
2016-07-01,166.47,0.0,0.0,0.0,0.0,3.0
2016-07-04,166.58,0.0,0.0,0.0,0.0,3.0
2016-07-05,167.27,166.95,167.3,166.95,2.0,3.0
2016-07-06,167.22,167.28,167.28,167.28,1.0,5.0
2016-07-07,167.07,0.0,0.0,0.0,0.0,5.0
2016-07-08,167.29,0.0,0.0,0.0,0.0,5.0
2016-07-11,167.08,167.5,167.5,167.5,1.0,5.0
2016-07-12,166.15,167.0,167.0,167.0,1.0,6.0
2016-07-13,166.79,166.69,166.7,166.69,2.0,6.0
2016-07-14,166.17,0.0,0.0,0.0,0.0,8.0
2016-07-15,165.56,165.94,165.94,165.94,10.0,8.0
2016-07-18,165.86,165.66,165.66,165.66,2.0,18.0
2016-07-19,165.99,166.02,166.02,166.02,1.0,20.0
2016-07-20,165.82,0.0,0.0,0.0,0.0,21.0
2016-07-21,165.67,165.89,165.89,165.89,2.0,21.0
2016-07-22,165.87,165.5,165.92,165.5,4.0,22.0
2016-07-25,166.22,165.7,165.7,165.7,2.0,26.0
2016-07-26,165.99,166.2,166.42,166.2,4.0,27.0
2016-07-27,166.86,0.0,0.0,0.0,0.0,31.0
2016-07-28,166.91,0.0,0.0,0.0,0.0,31.0
2016-07-29,167.31,167.19,167.55,167.19,4.0,31.0
2016-08-01,166.97,167.1,167.1,167.1,1.0,33.0
2016-08-02,166.34,167.0,167.0,166.27,2.0,34.0
2016-08-03,166.29,0.0,0.0,0.0,1.0,34.0
2016-08-04,167.09,166.76,167.1,166.76,2.0,34.0
2016-08-05,166.65,0.0,0.0,0.0,0.0,36.0
2016-08-08,166.6,166.6,166.6,166.6,1.0,36.0
2016-08-09,166.94,0.0,0.0,0.0,0.0,37.0
2016-08-10,167.34,167.0,167.5,167.0,13.0,37.0
2016-08-11,167.16,166.99,166.99,166.99,1.0,50.0
2016-08-12,167.31,167.13,167.38,167.12,12.0,49.0
2016-08-15,166.87,167.4,167.4,167.0,32.0,59.0
2016-08-16,166.28,167.11,167.18,166.35,182.0,88.0
2016-08-17,166.54,166.6,166.63,166.6,4.0,240.0
2016-08-18,166.9,166.86,167.17,166.84,15.0,160.0
2016-08-19,166.57,166.55,166.55,166.55,68.0,171.0
2016-08-22,167.13,167.0,167.24,167.0,6.0,234.0
2016-08-23,167.3,167.1,167.45,167.1,104.0,236.0
2016-08-24,167.23,167.38,167.38,167.22,73.0,340.0
2016-08-25,167.17,167.13,167.13,167.0,76.0,311.0
2016-08-26,167.4,167.48,167.55,167.0,35.0,365.0
2016-08-29,167.27,166.98,167.33,166.8,26.0,398.0
2016-08-30,167.43,167.12,167.55,167.12,49.0,423.0
2016-08-31,167.14,167.33,167.43,167.11,137.0,461.0
2016-09-01,167.13,167.02,167.2,166.78,87.0,547.0
2016-09-02,166.64,167.05,167.37,166.62,230.0,571.0
2016-09-05,167.04,167.0,167.15,166.89,359.0,783.0
2016-09-06,167.74,166.95,167.83,166.95,383.0,1020.0
2016-09-07,168.09,167.89,168.18,167.8,356.0,1264.0
2016-09-08,167.38,168.05,168.21,167.02,2990.0,1590.0
2016-09-09,166.05,167.0,167.1,166.0,2741.0,4145.0
